Feature	Genes	SGD_name	gene_biotype	meta_logFC	SE	SD	start_position	end_position	strand	length	chromosome_name	Feature_definition	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	Count	Betweenness_value	Degree_value	node_type	node_type_abbrev	WTC_membership	Cluster	Condition	Cluster_number
ACL4	YDR161W	S000002568	ORF	2.50041110927051	0.486936459868545	0.688632145560038	779043	780206	1	1164	IV	Assembly Chaperone of RpL4	GO:0010033	Response to organic substance	79/527	260/5800	8.278624931908e-24	9.07889200865911e-22	5.2692721496425e-22	79	4.4220410634859	3	Non-Hub-Non-Bottleneck	NHNB	4	Cluster 4	Proteostasis-coding genes	NA
ACL4	YDR161W	S000002568	ORF	2.50041110927051	0.486936459868545	0.688632145560038	779043	780206	1	1164	IV	Assembly Chaperone of RpL4	GO:0034976	Response to endoplasmic reticulum stress	28/527	89/5800	1.82735877978495e-09	3.06735223749617e-08	1.78025178653593e-08	28	4.4220410634859	3	Non-Hub-Non-Bottleneck	NHNB	4	Cluster 4	Proteostasis-coding genes	NA
AHA1	YDR214W	S000002622	ORF	2.51236896601562	0.0823349907752324	0.116439260612197	892875	893927	1	1053	IV	Activator of Heat shock protein 90 ATPase	GO:0065009	Regulation of molecular function	93/527	418/5800	1.73649321691129e-17	9.85010807523819e-16	5.71687603534861e-16	93	335.495921208745	11	Non-Hub-Non-Bottleneck	NHNB	4	Cluster 4	Proteostasis-coding genes	NA
AHA1	YDR214W	S000002622	ORF	2.51236896601562	0.0823349907752324	0.116439260612197	892875	893927	1	1053	IV	Activator of Heat shock protein 90 ATPase	GO:0050790	Regulation of catalytic activity	85/527	395/5800	4.48475998767648e-15	2.0492861610355e-13	1.18937933006508e-13	85	335.495921208745	11	Non-Hub-Non-Bottleneck	NHNB	4	Cluster 4	Proteostasis-coding genes	NA
AHA1	YDR214W	S000002622	ORF	2.51236896601562	0.0823349907752324	0.116439260612197	892875	893927	1	1053	IV	Activator of Heat shock protein 90 ATPase	GO:0006457	Protein folding	38/527	109/5800	5.22026961025473e-14	2.04460559734977e-12	1.18666279110302e-12	38	335.495921208745	11	Non-Hub-Non-Bottleneck	NHNB	4	Cluster 4	Proteostasis-coding genes	NA
AHA1	YDR214W	S000002622	ORF	2.51236896601562	0.0823349907752324	0.116439260612197	892875	893927	1	1053	IV	Activator of Heat shock protein 90 ATPase	GO:0009628	Response to abiotic stimulus	60/527	183/5800	5.01956934404316e-20	3.59008329171782e-18	2.08363816706963e-18	60	335.495921208745	11	Non-Hub-Non-Bottleneck	NHNB	4	Cluster 4	Proteostasis-coding genes	NA
GCN4	YEL009C	S000000735	ORF	2.26391249000858	0.12494718003799	0.176701996589998	138918	139763	-1	846	V	General Control Nonderepressible	GO:1901698	Response to nitrogen compound	28/527	90/5800	2.43073897150198e-09	3.9201623609027e-08	2.27521181336666e-08	28	6022.65756717607	41	Hub-Bottleneck	HB	4	Cluster 4	Autophagy-coding genes	NA
GCN4	YEL009C	S000000735	ORF	2.26391249000858	0.12494718003799	0.176701996589998	138918	139763	-1	846	V	General Control Nonderepressible	GO:0009719	Response to endogenous stimulus	9/527	27/5800	0.000414688979224355	0.00170540842706016	0.000989797116201289	9	6022.65756717607	41	Hub-Bottleneck	HB	4	Cluster 4	Autophagy-coding genes	NA
GCN4	YEL009C	S000000735	ORF	2.26391249000858	0.12494718003799	0.176701996589998	138918	139763	-1	846	V	General Control Nonderepressible	GO:0009890	Negative regulation of biosynthetic process	62/527	361/5800	3.60338682811288e-07	3.22150615882918e-06	1.8697207397588e-06	62	6022.65756717607	41	Hub-Bottleneck	HB	4	Cluster 4	Autophagy-coding genes	NA
GCN4	YEL009C	S000000735	ORF	2.26391249000858	0.12494718003799	0.176701996589998	138918	139763	-1	846	V	General Control Nonderepressible	GO:0031324	Negative regulation of cellular metabolic process	79/527	444/5800	1.27933243440144e-09	2.26290521998964e-08	1.3133610843261e-08	79	6022.65756717607	41	Hub-Bottleneck	HB	4	Cluster 4	Autophagy-coding genes	NA
GCN4	YEL009C	S000000735	ORF	2.26391249000858	0.12494718003799	0.176701996589998	138918	139763	-1	846	V	General Control Nonderepressible	GO:0071495	Cellular response to endogenous stimulus	9/527	27/5800	0.000414688979224355	0.00170540842706016	0.000989797116201289	9	6022.65756717607	41	Hub-Bottleneck	HB	4	Cluster 4	Autophagy-coding genes	NA
GCN4	YEL009C	S000000735	ORF	2.26391249000858	0.12494718003799	0.176701996589998	138918	139763	-1	846	V	General Control Nonderepressible	GO:0051172	Negative regulation of nitrogen compound metabolic process	70/527	415/5800	1.20903546125227e-07	1.25085744261635e-06	7.25981571238539e-07	70	6022.65756717607	41	Hub-Bottleneck	HB	4	Cluster 4	Autophagy-coding genes	NA
GCN4	YEL009C	S000000735	ORF	2.26391249000858	0.12494718003799	0.176701996589998	138918	139763	-1	846	V	General Control Nonderepressible	GO:0043254	Regulation of protein complex assembly	21/527	103/5800	0.000300889007974695	0.00128636184456399	0.000746587869473392	21	6022.65756717607	41	Hub-Bottleneck	HB	4	Cluster 4	Autophagy-coding genes	NA
GCN4	YEL009C	S000000735	ORF	2.26391249000858	0.12494718003799	0.176701996589998	138918	139763	-1	846	V	General Control Nonderepressible	GO:0051128	Regulation of cellular component organization	105/527	437/5800	1.55731162500255e-22	1.50692801360541e-20	8.74601637075734e-21	105	6022.65756717607	41	Hub-Bottleneck	HB	4	Cluster 4	Autophagy-coding genes	NA
GCN4	YEL009C	S000000735	ORF	2.26391249000858	0.12494718003799	0.176701996589998	138918	139763	-1	846	V	General Control Nonderepressible	GO:0010557	Positive regulation of macromolecule biosynthetic process	66/527	397/5800	5.04364950682527e-07	4.21157534960791e-06	2.44434416387418e-06	66	6022.65756717607	41	Hub-Bottleneck	HB	4	Cluster 4	Autophagy-coding genes	NA
GCN4	YEL009C	S000000735	ORF	2.26391249000858	0.12494718003799	0.176701996589998	138918	139763	-1	846	V	General Control Nonderepressible	GO:0044087	Regulation of cellular component biogenesis	43/527	157/5800	1.32561604580191e-11	3.82568139534059e-10	2.22037627616312e-10	43	6022.65756717607	41	Hub-Bottleneck	HB	4	Cluster 4	Autophagy-coding genes	NA
GCN4	YEL009C	S000000735	ORF	2.26391249000858	0.12494718003799	0.176701996589998	138918	139763	-1	846	V	General Control Nonderepressible	GO:0007154	Cell communication	118/527	466/5800	1.10600122985415e-27	3.03228670518347e-25	1.75990020259248e-25	118	6022.65756717607	41	Hub-Bottleneck	HB	4	Cluster 4	Autophagy-coding genes	NA
GCN4	YEL009C	S000000735	ORF	2.26391249000858	0.12494718003799	0.176701996589998	138918	139763	-1	846	V	General Control Nonderepressible	GO:0048583	Regulation of response to stimulus	59/527	176/5800	3.0236189897245e-20	2.36850154195086e-18	1.37464783141861e-18	59	6022.65756717607	41	Hub-Bottleneck	HB	4	Cluster 4	Autophagy-coding genes	NA
GCN4	YEL009C	S000000735	ORF	2.26391249000858	0.12494718003799	0.176701996589998	138918	139763	-1	846	V	General Control Nonderepressible	GO:0009891	Positive regulation of biosynthetic process	72/527	414/5800	2.10664910385252e-08	2.70737326237296e-07	1.57132461940315e-07	72	6022.65756717607	41	Hub-Bottleneck	HB	4	Cluster 4	Autophagy-coding genes	NA
GCN4	YEL009C	S000000735	ORF	2.26391249000858	0.12494718003799	0.176701996589998	138918	139763	-1	846	V	General Control Nonderepressible	GO:0042594	Response to starvation	20/527	68/5800	1.32580415284072e-06	9.67022842108147e-06	5.61247619767774e-06	20	6022.65756717607	41	Hub-Bottleneck	HB	4	Cluster 4	Autophagy-coding genes	NA
GCN4	YEL009C	S000000735	ORF	2.26391249000858	0.12494718003799	0.176701996589998	138918	139763	-1	846	V	General Control Nonderepressible	GO:0045944	Positive regulation of transcription by rna polymerase ii	58/527	305/5800	2.27388243662236e-08	2.89964078158433e-07	1.68291421461973e-07	58	6022.65756717607	41	Hub-Bottleneck	HB	4	Cluster 4	Autophagy-coding genes	NA
GCN4	YEL009C	S000000735	ORF	2.26391249000858	0.12494718003799	0.176701996589998	138918	139763	-1	846	V	General Control Nonderepressible	GO:0010646	Regulation of cell communication	44/527	138/5800	2.00276083833938e-14	8.669846260706e-13	5.03186725865323e-13	44	6022.65756717607	41	Hub-Bottleneck	HB	4	Cluster 4	Autophagy-coding genes	NA
GCN4	YEL009C	S000000735	ORF	2.26391249000858	0.12494718003799	0.176701996589998	138918	139763	-1	846	V	General Control Nonderepressible	GO:0010243	Response to organonitrogen compound	27/527	89/5800	8.71916732957662e-09	1.22590002197893e-07	7.11496605301484e-08	27	6022.65756717607	41	Hub-Bottleneck	HB	4	Cluster 4	Autophagy-coding genes	NA
GCN4	YEL009C	S000000735	ORF	2.26391249000858	0.12494718003799	0.176701996589998	138918	139763	-1	846	V	General Control Nonderepressible	GO:0070887	Cellular response to chemical stimulus	89/527	379/5800	2.41237182825303e-18	1.52628909902932e-16	8.85838562034615e-17	89	6022.65756717607	41	Hub-Bottleneck	HB	4	Cluster 4	Autophagy-coding genes	NA
GCN4	YEL009C	S000000735	ORF	2.26391249000858	0.12494718003799	0.176701996589998	138918	139763	-1	846	V	General Control Nonderepressible	GO:0010033	Response to organic substance	79/527	260/5800	8.278624931908e-24	9.07889200865911e-22	5.2692721496425e-22	79	6022.65756717607	41	Hub-Bottleneck	HB	4	Cluster 4	Autophagy-coding genes	NA
GCN4	YEL009C	S000000735	ORF	2.26391249000858	0.12494718003799	0.176701996589998	138918	139763	-1	846	V	General Control Nonderepressible	GO:0010628	Positive regulation of gene expression	64/527	398/5800	2.52550371780848e-06	1.72383967460372e-05	1.00049437521393e-05	64	6022.65756717607	41	Hub-Bottleneck	HB	4	Cluster 4	Autophagy-coding genes	NA
GCN4	YEL009C	S000000735	ORF	2.26391249000858	0.12494718003799	0.176701996589998	138918	139763	-1	846	V	General Control Nonderepressible	GO:0031328	Positive regulation of cellular biosynthetic process	72/527	414/5800	2.10664910385252e-08	2.70737326237296e-07	1.57132461940315e-07	72	6022.65756717607	41	Hub-Bottleneck	HB	4	Cluster 4	Autophagy-coding genes	NA
AFG3	YER017C	S000000819	ORF	3.25398231614188	0.0932567814752177	0.131885005145517	189503	191788	-1	2286	V	ATPase Family Gene	GO:0017038	Protein import	26/527	124/5800	3.57292634957151e-05	0.000190209185923791	0.000110394965050634	26	3482.64361681349	22	Non-Hub-Bottleneck	NHB	4	Cluster 4	Proteostasis-coding genes	NA
AFG3	YER017C	S000000819	ORF	3.25398231614188	0.0932567814752177	0.131885005145517	189503	191788	-1	2286	V	ATPase Family Gene	GO:0032502	Developmental process	66/527	343/5800	1.30430234021589e-09	2.2825290953778e-08	1.32475052920023e-08	66	3482.64361681349	22	Non-Hub-Bottleneck	NHB	4	Cluster 4	Proteostasis-coding genes	NA
AFG3	YER017C	S000000819	ORF	3.25398231614188	0.0932567814752177	0.131885005145517	189503	191788	-1	2286	V	ATPase Family Gene	GO:0048869	Cellular developmental process	64/527	334/5800	2.85350445163859e-09	4.47049030756712e-08	2.59461507532451e-08	64	3482.64361681349	22	Non-Hub-Bottleneck	NHB	4	Cluster 4	Proteostasis-coding genes	NA
AFG3	YER017C	S000000819	ORF	3.25398231614188	0.0932567814752177	0.131885005145517	189503	191788	-1	2286	V	ATPase Family Gene	GO:0006508	Proteolysis	96/527	362/5800	5.82784098389908e-24	6.84771315608142e-22	3.9743246408996e-22	96	3482.64361681349	22	Non-Hub-Bottleneck	NHB	4	Cluster 4	Proteostasis-coding genes	NA
PTC2	YER089C	S000000891	ORF	3.56292982779225	1.32738903738441	1.8772115792144	335946	337340	-1	1395	V	Phosphatase Two C	GO:0007154	Cell communication	118/527	466/5800	1.10600122985415e-27	3.03228670518347e-25	1.75990020259248e-25	118	2346.56554176979	26	Non-Hub-Bottleneck	NHB	4	Cluster 4	Proteostasis-coding genes	NA
PTC2	YER089C	S000000891	ORF	3.56292982779225	1.32738903738441	1.8772115792144	335946	337340	-1	1395	V	Phosphatase Two C	GO:0051726	Regulation of cell cycle	76/527	289/5800	1.00168657634929e-18	6.59109767237835e-17	3.82538831473183e-17	76	2346.56554176979	26	Non-Hub-Bottleneck	NHB	4	Cluster 4	Proteostasis-coding genes	NA
PTC2	YER089C	S000000891	ORF	3.56292982779225	1.32738903738441	1.8772115792144	335946	337340	-1	1395	V	Phosphatase Two C	GO:0104004	Cellular response to environmental stimulus	25/527	75/5800	3.59550942264239e-09	5.42625045894196e-08	3.14932597425075e-08	25	2346.56554176979	26	Non-Hub-Bottleneck	NHB	4	Cluster 4	Proteostasis-coding genes	NA
PTC2	YER089C	S000000891	ORF	3.56292982779225	1.32738903738441	1.8772115792144	335946	337340	-1	1395	V	Phosphatase Two C	GO:0051172	Negative regulation of nitrogen compound metabolic process	70/527	415/5800	1.20903546125227e-07	1.25085744261635e-06	7.25981571238539e-07	70	2346.56554176979	26	Non-Hub-Bottleneck	NHB	4	Cluster 4	Proteostasis-coding genes	NA
PTC2	YER089C	S000000891	ORF	3.56292982779225	1.32738903738441	1.8772115792144	335946	337340	-1	1395	V	Phosphatase Two C	GO:0007165	Signal transduction	98/527	343/5800	3.03958219179083e-27	5.55568078388435e-25	3.22444567012197e-25	98	2346.56554176979	26	Non-Hub-Bottleneck	NHB	4	Cluster 4	Proteostasis-coding genes	NA
PTC2	YER089C	S000000891	ORF	3.56292982779225	1.32738903738441	1.8772115792144	335946	337340	-1	1395	V	Phosphatase Two C	GO:0000077	Dna damage checkpoint	9/527	36/5800	0.00397320550596583	0.0122855696566049	0.00713038661240801	9	2346.56554176979	26	Non-Hub-Bottleneck	NHB	4	Cluster 4	Proteostasis-coding genes	NA
PTC2	YER089C	S000000891	ORF	3.56292982779225	1.32738903738441	1.8772115792144	335946	337340	-1	1395	V	Phosphatase Two C	GO:0050790	Regulation of catalytic activity	85/527	395/5800	4.48475998767648e-15	2.0492861610355e-13	1.18937933006508e-13	85	2346.56554176979	26	Non-Hub-Bottleneck	NHB	4	Cluster 4	Proteostasis-coding genes	NA
PTC2	YER089C	S000000891	ORF	3.56292982779225	1.32738903738441	1.8772115792144	335946	337340	-1	1395	V	Phosphatase Two C	GO:0051246	Regulation of protein metabolic process	70/527	326/5800	1.84561348118935e-12	6.45964718416271e-11	3.74909614208004e-11	70	2346.56554176979	26	Non-Hub-Bottleneck	NHB	4	Cluster 4	Proteostasis-coding genes	NA
PTC2	YER089C	S000000891	ORF	3.56292982779225	1.32738903738441	1.8772115792144	335946	337340	-1	1395	V	Phosphatase Two C	GO:0065009	Regulation of molecular function	93/527	418/5800	1.73649321691129e-17	9.85010807523819e-16	5.71687603534861e-16	93	2346.56554176979	26	Non-Hub-Bottleneck	NHB	4	Cluster 4	Proteostasis-coding genes	NA
PTC2	YER089C	S000000891	ORF	3.56292982779225	1.32738903738441	1.8772115792144	335946	337340	-1	1395	V	Phosphatase Two C	GO:0006468	Protein phosphorylation	64/527	232/5800	5.5952174526203e-17	2.87629147173762e-15	1.66936257550218e-15	64	2346.56554176979	26	Non-Hub-Bottleneck	NHB	4	Cluster 4	Proteostasis-coding genes	NA
PTC2	YER089C	S000000891	ORF	3.56292982779225	1.32738903738441	1.8772115792144	335946	337340	-1	1395	V	Phosphatase Two C	GO:0010646	Regulation of cell communication	44/527	138/5800	2.00276083833938e-14	8.669846260706e-13	5.03186725865323e-13	44	2346.56554176979	26	Non-Hub-Bottleneck	NHB	4	Cluster 4	Proteostasis-coding genes	NA
PTC2	YER089C	S000000891	ORF	3.56292982779225	1.32738903738441	1.8772115792144	335946	337340	-1	1395	V	Phosphatase Two C	GO:0071214	Cellular response to abiotic stimulus	25/527	75/5800	3.59550942264239e-09	5.42625045894196e-08	3.14932597425075e-08	25	2346.56554176979	26	Non-Hub-Bottleneck	NHB	4	Cluster 4	Proteostasis-coding genes	NA
PTC2	YER089C	S000000891	ORF	3.56292982779225	1.32738903738441	1.8772115792144	335946	337340	-1	1395	V	Phosphatase Two C	GO:0070887	Cellular response to chemical stimulus	89/527	379/5800	2.41237182825303e-18	1.52628909902932e-16	8.85838562034615e-17	89	2346.56554176979	26	Non-Hub-Bottleneck	NHB	4	Cluster 4	Proteostasis-coding genes	NA
PTC2	YER089C	S000000891	ORF	3.56292982779225	1.32738903738441	1.8772115792144	335946	337340	-1	1395	V	Phosphatase Two C	GO:0048583	Regulation of response to stimulus	59/527	176/5800	3.0236189897245e-20	2.36850154195086e-18	1.37464783141861e-18	59	2346.56554176979	26	Non-Hub-Bottleneck	NHB	4	Cluster 4	Proteostasis-coding genes	NA
PTC2	YER089C	S000000891	ORF	3.56292982779225	1.32738903738441	1.8772115792144	335946	337340	-1	1395	V	Phosphatase Two C	GO:0023052	Signaling	98/527	343/5800	3.03958219179083e-27	5.55568078388435e-25	3.22444567012197e-25	98	2346.56554176979	26	Non-Hub-Bottleneck	NHB	4	Cluster 4	Proteostasis-coding genes	NA
PTC2	YER089C	S000000891	ORF	3.56292982779225	1.32738903738441	1.8772115792144	335946	337340	-1	1395	V	Phosphatase Two C	GO:0010033	Response to organic substance	79/527	260/5800	8.278624931908e-24	9.07889200865911e-22	5.2692721496425e-22	79	2346.56554176979	26	Non-Hub-Bottleneck	NHB	4	Cluster 4	Proteostasis-coding genes	NA
PTC2	YER089C	S000000891	ORF	3.56292982779225	1.32738903738441	1.8772115792144	335946	337340	-1	1395	V	Phosphatase Two C	GO:0030968	Endoplasmic reticulum unfolded protein response	10/527	24/5800	2.13720848108663e-05	0.000122926851447116	7.13451635018614e-05	10	2346.56554176979	26	Non-Hub-Bottleneck	NHB	4	Cluster 4	Proteostasis-coding genes	NA
PTC2	YER089C	S000000891	ORF	3.56292982779225	1.32738903738441	1.8772115792144	335946	337340	-1	1395	V	Phosphatase Two C	GO:0034976	Response to endoplasmic reticulum stress	28/527	89/5800	1.82735877978495e-09	3.06735223749617e-08	1.78025178653593e-08	28	2346.56554176979	26	Non-Hub-Bottleneck	NHB	4	Cluster 4	Proteostasis-coding genes	NA
PTC2	YER089C	S000000891	ORF	3.56292982779225	1.32738903738441	1.8772115792144	335946	337340	-1	1395	V	Phosphatase Two C	GO:0031324	Negative regulation of cellular metabolic process	79/527	444/5800	1.27933243440144e-09	2.26290521998964e-08	1.3133610843261e-08	79	2346.56554176979	26	Non-Hub-Bottleneck	NHB	4	Cluster 4	Proteostasis-coding genes	NA
PTC2	YER089C	S000000891	ORF	3.56292982779225	1.32738903738441	1.8772115792144	335946	337340	-1	1395	V	Phosphatase Two C	GO:0016310	Phosphorylation	76/527	393/5800	4.69548472951922e-11	1.17031399697865e-09	6.79235191335555e-10	76	2346.56554176979	26	Non-Hub-Bottleneck	NHB	4	Cluster 4	Proteostasis-coding genes	NA
PTC2	YER089C	S000000891	ORF	3.56292982779225	1.32738903738441	1.8772115792144	335946	337340	-1	1395	V	Phosphatase Two C	GO:0009628	Response to abiotic stimulus	60/527	183/5800	5.01956934404316e-20	3.59008329171782e-18	2.08363816706963e-18	60	2346.56554176979	26	Non-Hub-Bottleneck	NHB	4	Cluster 4	Proteostasis-coding genes	NA
PTC2	YER089C	S000000891	ORF	3.56292982779225	1.32738903738441	1.8772115792144	335946	337340	-1	1395	V	Phosphatase Two C	GO:0023051	Regulation of signaling	42/527	136/5800	2.77186600564736e-13	1.01327101761998e-11	5.88089465993486e-12	42	2346.56554176979	26	Non-Hub-Bottleneck	NHB	4	Cluster 4	Proteostasis-coding genes	NA
SSA4	YER103W	S000000905	ORF	4.27508788574088	0.387831808053205	0.548477002868521	364589	366517	1	1929	V	Stress-Seventy subfamily A	GO:0006457	Protein folding	38/527	109/5800	5.22026961025473e-14	2.04460559734977e-12	1.18666279110302e-12	38	3124.25946483969	39	Hub-Bottleneck	HB	4	Cluster 4	Proteostasis-coding genes	NA
SSA4	YER103W	S000000905	ORF	4.27508788574088	0.387831808053205	0.548477002868521	364589	366517	1	1929	V	Stress-Seventy subfamily A	GO:0006612	Protein targeting to membrane	18/527	54/5800	5.79049326773363e-07	4.76268071271091e-06	2.7641986283339e-06	18	3124.25946483969	39	Hub-Bottleneck	HB	4	Cluster 4	Proteostasis-coding genes	NA
SSA4	YER103W	S000000905	ORF	4.27508788574088	0.387831808053205	0.548477002868521	364589	366517	1	1929	V	Stress-Seventy subfamily A	GO:0009628	Response to abiotic stimulus	60/527	183/5800	5.01956934404316e-20	3.59008329171782e-18	2.08363816706963e-18	60	3124.25946483969	39	Hub-Bottleneck	HB	4	Cluster 4	Proteostasis-coding genes	NA
OTU1	YFL044C	S000001850	ORF	2.37339172333999	0.131664124209024	0.186201190134378	44655	45560	-1	906	VI	Ovarian TUmor	GO:0034976	Response to endoplasmic reticulum stress	28/527	89/5800	1.82735877978495e-09	3.06735223749617e-08	1.78025178653593e-08	28	102.306698927385	11	Non-Hub-Non-Bottleneck	NHNB	4	Cluster 4	Proteostasis-coding genes	NA
OTU1	YFL044C	S000001850	ORF	2.37339172333999	0.131664124209024	0.186201190134378	44655	45560	-1	906	VI	Ovarian TUmor	GO:0010033	Response to organic substance	79/527	260/5800	8.278624931908e-24	9.07889200865911e-22	5.2692721496425e-22	79	102.306698927385	11	Non-Hub-Non-Bottleneck	NHNB	4	Cluster 4	Proteostasis-coding genes	NA
OTU1	YFL044C	S000001850	ORF	2.37339172333999	0.131664124209024	0.186201190134378	44655	45560	-1	906	VI	Ovarian TUmor	GO:0019941	Modification-dependent protein catabolic process	79/527	214/5800	2.81645860253473e-30	2.31653720058482e-27	1.34448839605211e-27	79	102.306698927385	11	Non-Hub-Non-Bottleneck	NHNB	4	Cluster 4	Proteostasis-coding genes	NA
OTU1	YFL044C	S000001850	ORF	2.37339172333999	0.131664124209024	0.186201190134378	44655	45560	-1	906	VI	Ovarian TUmor	GO:0006508	Proteolysis	96/527	362/5800	5.82784098389908e-24	6.84771315608142e-22	3.9743246408996e-22	96	102.306698927385	11	Non-Hub-Non-Bottleneck	NHNB	4	Cluster 4	Proteostasis-coding genes	NA
